Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_224.jpg;0;1;0;4.439995;111.2935;94.14198;1.488862;15.93203;0.001485908
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_290.jpg;2.997811;1;0;4.488135;111.5521;94.21783;1.491724;16.0927;0.0002710583
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_357.jpg;5.996792;1;0;4.523667;111.8989;94.32353;1.493544;16.80353;-0.0008269473
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_424.jpg;9.000992;1;0;4.557791;112.1598;94.40729;1.476922;17.75613;-0.00122317
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_490.jpg;11.99799;1;0;4.60277;112.4202;94.49706;1.427817;19.09893;0.05843115
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_557.jpg;14.99872;1;0;4.6322;112.7634;94.62796;1.20581;21.60792;0.2419877
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_624.jpg;15;1;0;4.665064;113.0168;94.73574;0.9195572;23.7978;0.4653423
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_690.jpg;15;1;0;4.703996;113.2661;94.85258;0.5498585;26.04603;0.7747678
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_757.jpg;15;1;0;4.729608;113.5914;95.0218;359.9225;29.0318;1.272459
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_824.jpg;15;1;0;4.752548;113.8369;95.15742;359.6996;30.91663;1.46971
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_890.jpg;15;1;0;4.755683;114.0821;95.30109;359.6833;32.68382;1.542311
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_06_957.jpg;15;1;0;4.757551;114.4075;95.50698;-0.001596877;35.08011;1.400011
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_024.jpg;13.50033;1;0;4.778749;114.6446;95.66937;0.06305806;37.14384;1.123995
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_090.jpg;10.50009;1;0;4.844431;114.8746;95.84661;0.0921604;39.3533;1.052003
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_157.jpg;7.50012;1;0;4.874345;115.1723;96.0965;0.03862325;41.49422;1.144026
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_224.jpg;4.497001;1;0;4.905094;115.3935;96.28994;-0.0003511678;42.57798;1.152071
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_290.jpg;1.497661;1;0;4.947429;115.6138;96.4888;0.003915939;43.23493;1.115756
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_357.jpg;4.494659;1;0;4.981498;115.9053;96.76138;0.03021985;43.90564;1.07072
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_424.jpg;7.499535;1;0;5.01075;116.1209;96.97096;0.0456985;44.61982;1.063784
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_490.jpg;10.49672;1;0;5.010644;116.3321;97.18431;0.0391841;45.66757;1.086114
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_557.jpg;13.49502;1;0;5.010383;116.6056;97.47572;0.01116821;47.58334;1.159739
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_623.jpg;15;1;0;5.0084;116.8049;97.69964;0.007204516;49.31687;1.165889
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_690.jpg;15;1;0;5.009341;116.9977;97.92917;-0.001384127;51.22353;1.158945
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_757.jpg;13.50519;1;0;5.007755;117.2436;98.24476;0.01306687;53.76706;1.164375
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_824.jpg;10.50707;1;0;5.009004;117.4201;98.48731;0.01193111;55.46987;1.148952
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_890.jpg;7.499895;1;0;5.010524;117.5901;98.7346;0.009110992;56.8997;1.140426
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_07_957.jpg;4.505506;1;0;5.01159;117.809;99.06985;0.005890024;58.25577;1.101963
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_024.jpg;1.505085;1;0;5.010778;117.9687;99.3247;0.02140285;58.85028;1.064669
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_090.jpg;0;1;0;5.012068;118.1264;99.58121;0.04829358;59.10822;1.013495
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_157.jpg;0;1;0;5.012067;118.3347;99.92542;0.1291599;59.21988;0.9400861
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_224.jpg;0;1;0;5.012072;118.4904;100.1851;0.2483186;59.24181;0.8811946
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_290.jpg;0;1;0;5.005715;118.6463;100.4454;0.3980888;59.25056;0.7936156
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_357.jpg;0;1;0;5.01699;118.8542;100.7925;0.6070723;59.24169;0.6261949
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_424.jpg;-3.002221;1;0;5.006897;119.0113;101.0522;0.7724831;59.0621;0.4512685
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_490.jpg;-6.002551;1;0;5.008592;119.1711;101.3112;0.9709308;58.56645;0.2291673
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_557.jpg;-9.000855;1;0;5.013729;119.389;101.653;1.225479;57.35785;359.8902
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_623.jpg;-12.0006;1;0;5.010431;119.5552;101.9048;1.292032;56.04475;359.6826
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_690.jpg;-15;1;0;5.008249;119.7244;102.1501;1.158738;54.2659;359.5253
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_757.jpg;-15;1;0;5.007195;119.9586;102.4644;0.691351;51.39498;359.2841
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_824.jpg;-15;1;0;5.006309;120.1441;102.6903;0.2339115;49.08677;358.981
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_890.jpg;-15;1;0;5.004866;120.3372;102.9098;359.8219;47.00662;358.6521
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_08_957.jpg;-15;1;0;5.000657;120.6056;103.2015;359.6776;44.68739;358.4984
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_023.jpg;-15;1;0;5.0006;120.8167;103.4168;359.8091;43.00084;358.5274
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_090.jpg;-15;1;0;5.000969;121.036;103.6272;0.04653358;41.10789;358.7099
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_157.jpg;-15;1;0;5.007065;121.3386;103.89;0.08878841;38.02098;358.9196
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_223.jpg;-15;1;0;5.009847;121.5763;104.0708;0.0321687;35.64677;358.812
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_290.jpg;-15;1;0;5.010173;121.8189;104.2444;359.9599;33.541;358.7545
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_357.jpg;-15;1;0;5.002589;122.1535;104.4643;0.01422937;30.94296;358.7458
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_424.jpg;-15;1;0;5.001676;122.4096;104.6211;0.02903364;29.04417;358.8738
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_490.jpg;-15;1;0;5.008096;122.673;104.764;0.02110411;26.88221;358.828
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_557.jpg;-15;1;0;5.008913;123.0316;104.9405;0.02373107;24.15992;358.761
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_624.jpg;-15;1;0;5.004017;123.3042;105.0634;-0.003995928;22.26293;358.7813
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_690.jpg;-13.50092;1;0;5.021257;123.5819;105.1782;0.02313305;20.30189;358.8692
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_757.jpg;-10.50077;1;0;5.009312;123.958;105.3134;0.007501362;17.93327;358.8335
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_824.jpg;-7.500302;1;0;5.010298;124.2435;105.4068;0.02332782;16.55147;358.8412
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_890.jpg;-4.495246;1;0;5.008307;124.5306;105.4937;0.003983281;15.51604;358.8578
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_09_957.jpg;-1.501397;1;0;5.012067;124.9163;105.603;0.0166147;14.70169;358.921
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_024.jpg;0;1;0;5.010476;125.2071;105.6816;0.05302357;14.46374;358.9714
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_090.jpg;0;1;0;5.011667;125.4986;105.7588;0.1035428;14.37466;359.0392
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_157.jpg;0;1;0;5.017698;125.8893;105.8602;0.2529537;14.33279;359.1277
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_224.jpg;0;1;0;5.005934;126.1827;105.936;0.391298;14.33605;359.2244
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_290.jpg;0;1;0;5.005972;126.4768;106.0119;0.5581706;14.33559;359.3419
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_357.jpg;0;1;0;5.016407;126.8689;106.1132;0.7901908;14.35349;359.5333
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_424.jpg;0;1;0;5.008795;127.1632;106.1893;0.9794473;14.37959;359.6851
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_490.jpg;0;1;0;5.006872;127.458;106.2657;1.191044;14.40705;359.8372
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_557.jpg;-1.502911;0.7996869;0;5.021313;127.8503;106.3669;1.444077;14.40783;0.005304099
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_624.jpg;-4.499867;0.5998899;0;5.010468;128.1436;106.4392;1.53721;14.07358;0.01103361
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_690.jpg;-7.499746;0.3998979;0;5.024953;128.4324;106.5083;1.355587;13.43542;0.002463773
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_757.jpg;-10.50201;0.1997468;0;4.987546;128.8176;106.5923;1.084177;12.06538;359.8513
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_824.jpg;-13.50018;0;0;4.978864;129.1061;106.647;0.8131295;10.63544;359.5924
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_890.jpg;-15;0;0;4.952082;129.3934;106.6929;0.473816;8.889999;359.2058
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_10_957.jpg;-15;0;0;4.932151;129.7733;106.7434;359.8928;6.280586;358.7039
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_024.jpg;-15;0;0;4.913582;130.0605;106.7766;359.6405;4.331726;358.5468
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_090.jpg;-15;0;0;4.883312;130.351;106.8033;359.6198;2.34948;358.5936
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_157.jpg;-15;0;0;4.857411;130.7407;106.8229;359.807;359.687;358.7572
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_224.jpg;-15;0;0;4.818929;131.032;106.8218;0.03425372;357.8989;358.8287
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_290.jpg;-15;0;0;4.7662;131.3164;106.8081;0.006994861;355.9599;358.8323
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_357.jpg;-15;0;0;4.743968;131.6927;106.7737;359.9886;353.2608;358.7546
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_424.jpg;-11.99967;0;0.100065;4.717031;131.9725;106.7386;359.9934;351.3543;358.7412
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_490.jpg;-9.001588;0;0.2999371;4.653875;132.248;106.6969;359.97;349.6617;358.7855
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_557.jpg;-5.994958;0;0.5003791;4.582158;132.6032;106.6317;359.8232;348.0756;358.8513
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_624.jpg;-3.003718;0;0.6997951;4.453214;132.8595;106.5798;359.643;347.3286;358.9865
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_690.jpg;0;0;0.90009;4.284745;133.1066;106.5266;359.4026;346.6918;359.1776
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_757.jpg;0;0;1;4.128901;133.4194;106.4561;358.9862;346.0036;359.5952
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_824.jpg;0;0;1;3.962445;133.641;106.4034;358.5975;345.6078;359.983
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_890.jpg;0;0;1;3.755564;133.8546;106.3457;358.3248;345.6215;0.0914453
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_11_957.jpg;0;0;1;3.6352;134.1309;106.2685;358.1716;345.2931;359.969
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_024.jpg;0;0;1;3.513961;134.335;106.2144;358.3164;345.0137;0.01708856
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_090.jpg;0;0;1;3.35939;134.5348;106.1594;358.6449;344.8063;359.9857
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_157.jpg;0;0;1;3.183815;134.7785;106.0934;358.8093;344.7149;0.004922268
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_224.jpg;0;0;1;2.950364;134.9413;106.049;358.6126;344.6913;0.005760338
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_290.jpg;0;0;1;2.704607;135.0943;106.0074;358.3882;344.6796;0.007389986
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_357.jpg;0;0;1;2.586483;135.2924;105.9528;358.3873;344.6575;359.9745
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_424.jpg;0;0;1;2.468704;135.4376;105.9139;358.6396;344.6469;0.003208959
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_490.jpg;0;0;1;2.254264;135.5687;105.8782;358.7464;344.633;0.001484481
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_557.jpg;0;0;1;2.039703;135.7238;105.8361;358.6773;344.6512;0.004615236
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_624.jpg;0;0;1;1.893694;135.83;105.8071;358.6417;344.659;0.002111282
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_690.jpg;0;0;1;1.713632;135.9288;105.7803;358.6799;344.7025;0.004739755
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_757.jpg;0;0;1;1.50397;136.0431;105.7495;358.6138;344.7181;0.005473383
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_824.jpg;0;0;1;1.380813;136.1214;105.7283;358.6629;344.7224;0.0007351391
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_890.jpg;0;0;1;1.18365;136.1882;105.7104;358.6483;344.6661;0.003570515
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_12_957.jpg;0;0;1;0.9820052;136.2622;105.6905;358.5878;344.5464;0.005071942
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_024.jpg;0;0;1;0.8556736;136.3066;105.6777;358.5565;344.2468;359.9842
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_090.jpg;0;0;0;0.58179;136.3407;105.6673;358.5587;343.8622;0.002777938
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_157.jpg;0;0;0;0.5433149;136.3879;105.6528;358.8837;343.6986;0.003433728
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_224.jpg;0;0;0;0.5376375;136.4238;105.6425;359.1833;343.6985;-0.003796236
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_290.jpg;0;0;0;0.5345021;136.4594;105.6321;359.4701;343.6985;359.9882
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_357.jpg;0;0;0;0.5327048;136.5061;105.6184;359.8183;343.6985;359.979
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_424.jpg;0;0;0;0.5310197;136.5405;105.6084;0.0470418;343.6985;359.9732
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_490.jpg;0;0;0;0.5289211;136.5743;105.5985;0.2439921;343.6985;359.9686
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_557.jpg;0;0;0;0.5274359;136.6183;105.5857;0.4534546;343.6985;359.964
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_624.jpg;0;0;0;0.5260072;136.6504;105.5764;0.5623562;343.7012;359.9691
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_690.jpg;0;0;0;0.5244842;136.6818;105.5673;0.628614;343.7043;359.9813
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_757.jpg;0;0;0;0.5232067;136.7226;105.5555;0.6654223;343.7077;-0.0003772333
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_824.jpg;0;0;0;0.5218959;136.7525;105.5467;0.6593238;343.7054;0.0018336
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_890.jpg;0;0;0;0.5200214;136.782;105.538;0.6306559;343.7036;0.004179261
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_13_957.jpg;0;0;0;0.5185768;136.8206;105.5266;0.5655483;343.7024;0.009629888
/home/alex/projects/RoboND-Rover-Project/dataset/IMG/robocam_2017_05_30_10_00_14_024.jpg;0;0;0;0.5171066;136.8493;105.5182;0.5006561;343.7024;0.01490751
